longitude,count
-121.26498,9375
-87.799227,9356
-117.05558,9288
-106.577438,9282
-70.268965,9272
-79.794733,9266
-80.840626,9261
-84.235754,9248
-71.027138,9240
-78.929234,9215
-86.06085,9214
-85.758574,9170
-75.474167,9130
-74.192892,9124
-115.447769,9105
-72.707317,9094
-83.919628,9072
-116.347853,9072
-73.194722,9069
-97.088598,9050
-104.692742,9036
-93.16661,8972
-117.426047,8970
-86.142953,8935
-87.596836,8910
-71.053662,8900
-66.06711,8893
-80.766181,8881
-116.942092,8874
-115.086388,8861
-122.675081,8855
-112.62068,8845
-78.888925,8835
-108.55201,8810
-88.62111,8735
-147.723536,8700
-106.3953,8678
-86.060833,8671
-87.5681,8650
-111.888056,8614
-73.88083,8594
-98.383173,8543
-74.003674,8501
-104.827753,8499
-71.462011,8480
-120.680277,8480
-118.13285,8438
-104.813032,8423
-79.960757,8417
-104.69479,8372
-87.575291,8355
-119.062613,8340
-119.691218,8315
-95.973142,8310
-105.258045,8302
-119.759167,8298
-124.62491,8297
-76.387017,8297
-94.004746,8288
-81.678449,8271
-84.720524,8241
-115.388877,8241
-118.53453,8225
-90.350313,8193
-66.052388,8191
-90.285934,8178
-117.149653,8164
-73.297257,8154
-90.379548,8125
-119.970609,8122
-80.395039,8119
-86.114444,8116
-111.294975,8100
-79.505667,8094
-77.40027,8075
-119.941564,8045
-95.361389,8040
-87.964807,8036
-122.144012,8031
-90.495941,7995
-97.475083,7992
-158.11413,7988
-108.221463,7985
-93.2541,7985
-87.574183,7985
-122.329293,7979
-71.38014,7972
-111.975524,7971
-90.149276,7935
-86.586362,7930
-90.019707,7913
-115.078742,7903
-121.309115,7892
-117.91427,7856
-78.63519,7852
-80.962304,7838
-71.878626,7823
-90.239166,7816
-111.987164,7790
-97.334212,7781
-89.850249,7772
-116.619184,7729
-91.68766,7726
-117.691163,7687
-87.884,7670
-111.658889,7651
-115.172776,7631
-84.50404,7609
-106.689192,7604
-94.669697,7581
-76.880221,7581
-79.933371,7580
-83.047421,7569
-83.041574,7565
-73.58549,7561
-73.05754,7550
-80.841182,7548
-76.212222,7500
-77.142758,7495
-119.702079,7486
-82.400927,7478
-104.778334,7460
-115.504995,7441
-73.211516,7436
-71.462528,7433
-80.6063,7357
-72.86884,7354
-71.792848,7352
-96.700769,7342
-80.003108,7330
-83.266189,7286
-88.598659,7281
-82.454539,7278
-121.5144,7273
-90.244257,7272
-87.964253,7241
-121.7659,7234
-72.923333,7208
-90.025369,7205
-122.201802,7171
-77.10468,7143
-74.143741,7139
-76.398633,7126
-147.727413,7125
-119.77321,7102
-73.977823,7096
-75.144899,7081
-75.125219,7069
-91.662958,7048
-121.7734,7043
-82.993516,7026
-85.686627,7024
-70.970816,7022
-85.89804,7009
-77.013178,7009
-147.733813,6964
-111.303317,6951
-86.815,6933
-106.586413,6926
-106.650026,6896
-105.00518,6890
-76.487172,6882
-84.509387,6873
-121.84047,6860
-121.633556,6855
-71.039773,6843
-79.88452,6835
-111.93471,6832
-118.22,6831
-121.784217,6828
-118.999961,6825
-94.548017,6783
-117.411325,6704
-104.76192,6657
-122.200956,6656
-106.403889,6642
-105.0153,6638
-111.091608,6624
-76.935,6618
-93.098552,6611
-94.624679,6607
-117.366797,6570
-119.941292,6560
-83.153435,6558
-90.28115,6552
-94.985964,6532
-93.254759,6530
-96.685016,6527
-92.340985,6526
-105.267212,6516
-76.611356,6507
-83.151415,6488
-83.162585,6475
-81.034179,6456
-117.128752,6450
-83.161145,6449
-79.955733,6438
-87.336982,6435
-112.074036,6428
-95.294722,6427
-96.797501,6424
-123.327837,6422
-93.626885,6400
-112.509187,6386
-75.546034,6368
-122.196234,6353
-80.757014,6350
-74.197642,6348
-80.276717,6316
-106.5473,6316
-82.791492,6310
-90.182722,6295
-90.38243,6290
-94.450513,6283
-118.96652,6275
-81.0417,6270
-110.830833,6240
-72.679923,6164
-75.926667,6147
-74.038752,6140
-83.065415,6131
-81.619289,6058
-82.125642,6040
-119.942681,6035
-77.07743,6035
-77.46925,6013
-110.840582,6013
-80.132545,6001
-122.818294,5989
-94.5875,5983
-90.343714,5979
-122.263376,5963
-96.85535,5942
-81.659285,5922
-121.506767,5918
-84.3914,5881
-78.897726,5870
-122.578982,5842
-110.829167,5838
-87.93434,5835
-115.093058,5826
-117.2858,5821
-82.517318,5816
-104.957193,5813
-66.627249,5770
-74.985166,5755
-75.922778,5746
-77.467206,5741
-87.87633,5740
-149.93493,5728
-76.84611,5725
-75.080833,5717
-84.538375,5715
-82.637939,5714
-84.497995,5709
-76.613333,5700
-87.875065,5698
-80.622053,5660
-85.65452,5647
-93.207615,5637
-83.714638,5634
-85.7119,5589
-94.731988,5582
-78.765825,5570
-86.7341,5569
-72.555112,5556
-73.96618,5555
-78.996154,5533
-71.417457,5529
-121.849783,5527
-81.606833,5527
-79.863572,5521
-104.824141,5504
-112.34185,5502
-80.875628,5493
-94.420791,5489
-115.130832,5486
-73.9675,5473
-79.954496,5452
-106.288,5437
-89.87065,5395
-79.657187,5373
-80.088929,5359
-122.357193,5351
-81.494833,5339
-149.868868,5328
-77.55728,5327
-121.843311,5322
-121.730002,5302
-86.81249,5289
-124.20139,5289
-117.029962,5286
-120.505899,5284
-86.470539,5269
-83.001817,5256
-90.11819,5222
-108.574985,5211
-121.593014,5201
-86.13088,5199
-83.270506,5173
-115.110833,5172
-81.579014,5151
-81.580125,5125
-121.32531,5112
-116.561111,5085
-97.337917,5084
-104.73744,5082
-75.9686,5067
-117.52579,5051
-115.163332,5020
-77.16338,5007
-122.747894,4993
-93.285803,4986
-122.319722,4975
-77.116389,4965
-78.679722,4960
-95.38769,4947
-81.599839,4942
-97.577981,4938
-94.071061,4933
-86.844112,4922
-117.918759,4918
-122.984262,4890
-117.08218,4878
-66.150615,4857
-114.998049,4853
-74.436538,4824
-117.419657,4823
-98.538889,4813
-87.913504,4795
-83.234929,4793
-75.363333,4790
-76.953426,4781
-88.37251,4769
-77.051366,4729
-97.328056,4718
-71.056061,4691
-97.746394,4689
-87.670057,4687
-86.805546,4674
-108.511542,4660
-108.515691,4656
-106.396111,4654
-104.817473,4651
-93.698277,4643
-80.256944,4641
-80.26567,4619
-104.757472,4615
-115.052942,4608
-114.305334,4602
-106.756115,4591
-83.666561,4535
-97.546428,4523
-117.5898,4503
-147.72548,4497
-104.996369,4490
-111.657778,4475
-104.71414,4466
-83.062421,4414
-87.113053,4409
-114.31349,4404
-80.169817,4389
-81.621161,4361
-90.1412,4350
-93.267725,4328
-111.882222,4318
-149.904983,4318
-100.76821,4296
-77.18347,4295
-81.592358,4294
-91.662402,4262
-80.293889,4262
-76.846988,4254
-66.073426,4226
-118.330783,4213
-73.336667,4182
-111.96799,4180
-87.923418,4104
-117.330879,4089
-82.665251,4087
-76.141006,4074
-121.503795,4069
-111.681944,4067
-80.874084,4064
-122.293186,4058
-115.175654,4028
-80.086429,4025
-78.8197,4016
-114.846313,4012
-92.462955,4006
-86.473888,4004
-86.54193,3998
-114.989715,3996
-87.574117,3974
-84.161111,3951
-115.253333,3950
-116.944308,3940
-84.49761,3937
-115.128055,3935
-97.623931,3878
-80.615352,3870
-121.927179,3865
-122.3403,3851
-122.302741,3822
-116.38125,3821
-83.255146,3812
-111.887222,3811
-85.541949,3777
-115.426935,3768
-82.469532,3755
-98.391403,3754
-97.69166,3754
-108.503469,3738
-81.705577,3728
-76.343611,3694
-73.817694,3635
-92.337164,3629
-89.358729,3618
-112.19293,3614
-94.569683,3594
-97.03135,3593
-87.920363,3591
-88.190967,3571
-118.78863,3566
-122.83647,3526
-75.207205,3524
-104.998594,3518
-93.299393,3489
-82.423985,3457
-121.574684,3407
-104.751918,3393
-82.524263,3365
-78.904167,3352
-66.120012,3351
-115.103614,3343
-78.955515,3343
-110.823422,3318
-105.077279,3311
-80.7464,3305
-111.000651,3304
-111.928479,3299
-121.217727,3260
-120.033084,3226
-85.583016,3223
-95.220582,3222
-83.425042,3212
-111.105891,3212
-105.498931,3177
-96.707208,3166
-111.713611,3152
-87.075307,3145
-119.022602,3129
-114.314575,3123
-119.016787,3110
-92.350472,3105
-111.931,3103
-120.607393,3094
-149.947761,3085
-72.928436,3055
-118.851825,3042
-111.894167,3032
-80.309774,3002
-111.983056,3001
-157.818758,2986
-80.224501,2966
-97.074444,2951
-71.412834,2918
-118.02562,2918
-122.902918,2909
-121.903019,2904
-94.838889,2903
-91.182016,2902
-119.503659,2902
-85.288862,2900
-120.382331,2897
-71.405278,2889
-80.670811,2871
-84.625837,2864
-120.010158,2846
-90.367132,2832
-119.795139,2831
-73.07908,2826
-78.619723,2820
-80.110043,2809
-121.116584,2803
-111.06352,2765
-81.516235,2745
-81.516435,2734
-111.968611,2700
-120.66804,2670
-112.112493,2646
-106.725034,2627
-66.052237,2617
-81.158133,2613
-76.882998,2593
-120.506177,2576
-75.455196,2541
-93.283333,2540
-77.0864,2533
-73.75861,2514
-119.792923,2508
-86.782768,2476
-121.820362,2439
-89.398452,2434
-111.901188,2433
-73.985694,2433
-122.069705,2428
-83.091943,2421
-85.577738,2400
-149.569707,2387
-114.280833,2366
-83.569265,2364
-87.414187,2359
-111.970219,2338
-83.129431,2326
-78.674461,2324
-118.394832,2324
-78.768056,2299
-121.251338,2295
-117.521,2289
-78.910857,2280
-122.275024,2275
-82.456206,2254
-80.695,2240
-122.30129,2234
-106.768337,2221
-79.770957,2218
-81.37621,2216
-80.243939,2215
-111.987871,2186
-97.494309,2175
-88.10813,2172
-89.809739,2165
-77.886096,2154
-120.505343,2153
-87.557406,2150
-82.31307,2149
-70.207324,2133
-93.08883,2131
-80.111987,2130
-106.650583,2126
-111.769304,2118
-80.101183,2085
-108.477912,2075
-75.846389,2069
-111.892918,2059
-82.584881,2053
-80.283106,2053
-119.967959,2042
-94.5741,2028
-116.204284,2025
-119.956738,2024
-149.903111,1993
-84.349926,1975
-88.527879,1968
-115.449436,1962
-106.683324,1960
-75.002405,1927
-114.306797,1901
-79.467417,1885
-111.945849,1875
-91.188164,1864
-116.055836,1856
-76.633543,1848
-122.323458,1828
-119.7954,1820
-149.897762,1812
-80.933401,1804
-98.431251,1802
-98.332778,1799
-83.402711,1794
-85.134971,1793
-92.899092,1783
-80.66756,1778
-86.251674,1777
-86.263394,1745
-93.260725,1731
-92.721591,1730
-120.145747,1720
-80.168379,1716
-89.4358,1711
-73.967083,1711
-81.406501,1708
-66.150293,1708
-117.422714,1706
-74.456389,1693
-92.723813,1692
-81.681353,1667
-112.031667,1665
-97.093611,1648
-78.898356,1640
-86.236673,1589
-101.707117,1576
-82.620993,1576
-86.15832,1570
-77.311651,1566
-119.59389,1559
-87.948135,1525
-110.874811,1509
-117.84256,1487
-120.421549,1479
-88.547614,1468
-82.414585,1466
-111.8375,1463
-100.01819,1462
-106.613815,1461
-104.716085,1458
-87.569458,1449
-86.408327,1433
-116.968133,1430
-110.880088,1419
-79.054183,1418
-83.73694,1417
-80.243995,1415
-84.525,1389
-122.629584,1374
-84.891865,1373
-82.64041,1359
-111.042376,1356
-119.7775,1329
-74.146944,1320
-122.202635,1298
-147.753258,1286
-122.1507,1280
-112.12796,1276
-111.700481,1265
-113.5586,1257
-84.926353,1238
-76.356867,1238
-106.306111,1234
-94.551906,1225
-108.370278,1224
-111.836333,1214
-78.762519,1200
-91.634067,1196
-122.92229,1193
-74.764328,1188
-96.84675,1167
-104.84303,1160
-90.166201,1157
-104.998113,1128
-99.108408,1122
-108.523056,1121
-86.830285,1119
-122.38092,1094
-117.146143,1091
-112.3855,1083
-109.097302,1073
-88.57251,1065
-88.47871,1038
-111.799932,1037
-122.132877,1023
-97.366399,1009
-122.193578,1001
-119.7062,998
-159.36624,988
-117.133087,982
-80.144933,978
-121.133265,971
-111.734929,963
-83.91164,960
-83.2377,958
-122.310242,956
-87.938084,945
-115.238282,945
-87.919194,935
-109.760975,935
-108.506524,928
-121.670821,921
-78.7925,917
-121.789408,915
-121.766075,913
-111.714093,906
-81.27675,905
-104.674972,903
-118.216667,899
-90.185921,893
-75.429614,889
-82.46714,884
-83.339371,865
-73.139046,855
-78.89926,854
-117.411326,849
-93.285503,843
-76.48105,840
-118.246389,839
-116.199594,836
-78.463719,825
-111.611309,815
-106.69988,804
-79.060012,798
-88.0875,793
-86.422222,790
-121.272993,789
-114.61444,784
-80.122545,780
-84.421039,773
-87.557822,762
-117.425769,760
-78.904037,752
-114.768611,748
-86.259992,741
-84.791892,740
-83.267964,734
-68.612529,733
-86.856953,733
-122.3824,731
-89.171082,731
-92.419079,730
-109.43128,727
-84.315477,727
-94.00077,723
-87.222226,722
-122.982873,718
-84.946111,717
-89.203889,716
-85.950227,702
-83.461541,701
-90.512634,697
-82.118247,696
-149.947222,688
-121.315278,683
-120.122975,679
-76.181233,678
-116.365,662
-81.9239,657
-81.441784,651
-68.22698,637
-104.796085,627
-112.115278,618
-94.1611,618
-121.006337,612
-115.091437,610
-89.783971,608
-120.407631,590
-112.00264,586
-113.580512,563
-111.885556,556
-80.190048,555
-149.8461,546
-90.186755,546
-115.586128,535
-120.6693,524
-78.635294,521
-111.701944,520
-86.837508,516
-114.021499,497
-79.159722,496
-96.78331,494
-72.584503,488
-117.374779,465
-119.828481,457
-74.027887,451
-110.668996,448
-119.770148,423
-117.31301,422
-83.023531,422
-81.384247,416
-115.486102,406
-83.109563,401
-83.068473,397
-115.13977,394
-107.870219,386
-95.603311,373
-80.512299,356
-119.587943,347
-72.272332,329
-122.308181,328
-122.568147,323
-118.323128,306
-87.8093,302
-110.009732,300
-104.941368,296
-124.175062,294
-120.994656,280
-90.272826,274
-122.821548,270
-122.620079,247
-120.942162,242
-121.029948,241
-111.901851,241
-111.85575,227
-105.003141,225
-122.058447,224
-121.746072,207
-122.477113,190
-117.413268,186
-87.928676,181
-79.860973,181
-120.481579,181
-87.879509,181
-121.281414,180
-87.876453,179
-111.09167,179
-87.908955,177
-80.6158,177
-110.66694,173
-80.284206,170
-96.808056,168
-97.080912,166
-117.621721,160
-106.647503,155
-111.033167,149
-79.859167,134
-84.048926,119
-93.166055,119
-71.427881,119
-73.934026,116
-86.063873,114
-76.5825,108
-118.140073,90
-106.390083,78
-118.496751,63
-99.523949,63
-123.033412,62
-122.641449,60
