city_name,count
Hutchinson,1077
Red Lake,1068
Lacey,1068
Bemidji,1062
City of The Dalles,1052
Metairie,1047
Keeler,1044
Little Falls,1038
Alexandria,1037
Zion,1024
Albert Lea,1020
South Roxana,1020
Moorhead,1019
Winona,1014
Lincoln,1002
Fergus Falls,972
Benicia,968
North Mankato,968
South Burlington,954
Willmar,953
Owensboro,948
Pembroke,944
Anderson,939
Searcy,936
Pipestone,928
Crossett,912
Issaquah,911
Silver Bay,886
Granite Falls,883
Cheektowaga,876
Delta,870
Minturn,859
Flower Mound,856
Plainfield,851
Carbondale,846
Lemont,811
Clive,806
Suncook,799
Trappe,798
Bend,794
Hamden (Town of),785
Marrero,765
Hawthorne,725
Waggaman,723
Follansbee,720
Bellefontaine,708
Goleta,703
Carlstadt,703
Scottsdale,696
South Haven,673
Bellingham,666
Due West,661
Pennellwood,660
Onyx,650
Deckerville,648
Biloxi,644
Chelsea,636
Braidwood,632
Pueblo,622
Camp Pendleton South,622
Stafford (Stafford Hollow),613
Saginaw,605
Dexter,604
Central Point,586
Ciudad-Juarez,562
Ann Arbor,562
Ponca City,559
South Valley,546
Waterbury,543
Michigan City,534
Bernalillo,530
Rio Rancho Estates,530
Sauget (Monsanto),528
Durango,522
Round Rock,513
Hampton,504
Slidell,494
Milton,492
Reading,490
Bay St. Louis,483
Kiln,441
Lyndon,406
El Monte,405
Old Field,400
Portage,394
Newburyport,394
South Bend,386
Easton (Easton Center),383
Shafter,376
Larned,371
Cicero,366
Tualatin,366
Bayonne,365
Delray Beach,355
St. Bernard,348
Enterprise,345
Newburgh,342
Babylon,342
Agawam,334
Everman,331
El Centro,324
Lorain,318
China Grove,303
Warren,300
Lennox,300
Calumet City (PU RR name Calumet Park (sta.)),299
Blue Lake,295
Boulder,265
Durham,259
Coggon,258
Allentown,255
East Jordan,252
Arabi,252
Church Rock,247
Brighton,246
North Valley,228
Fort Lee,225
Lapwai,223
Painesville,219
Belle Chasse,216
Paulsboro,214
Wisconsin Rapids,213
Spruce Pine,210
Hartford,202
Ventura,198
Glenwood Springs,192
Prineville,192
Greenwich (Town of),191
Milwaukie,191
Independence,187
Diboll,180
Plymouth,174
Livonia,174
Irmo,174
Tracy,164
Stowe Township,164
Fort Smith,163
Little Rock,162
Rossville,150
Warsaw,150
Clairton,150
Wauseon,150
Ponemah,150
Burns,144
Walnut Creek,135
Sudbury (RR name South Sudbury),132
Norristown,130
Kenansville,129
Hayden,126
Luling,126
Butner,126
Greeley,121
Waupaca,120
Trona,118
Lenoir,116
Solvay,116
Tempe,114
Winkelman,112
Greenville (Town of),111
Leggett,107
Gardiner,105
Coshocton,102
Menominee,100
Ambler,95
East Hartford (Town of),80
Bridgeport,80
Arroyo Grande,78
Endicott,78
Clyde,72
Pittsboro,69
Belle Glade,68
New Bedford,66
Fuquay-Varina,66
Fairhaven (Town of),62
San Leandro,54
Elmhurst,54
Marion,51
Traverse City,50
Northridge,48
Belpre,48
Franklinton,46
East Meadow,44
Roxborough Park,43
Indianapolis,40
Fort Collins,38
Superior,36
Grosse Ile (Township of),32
El Dorado,30
West Memphis,26
Lone Pine,24
Gadsden,20
Fish Creek,20
Jersey City,20
Hialeah,20
Stamford,20
Levittown,20
Paradise,19
Norton Shores,16
Palm Beach,15
Springfield,15
Wilkes-Barre,15
Utica,15
Dundalk,15
Mesa Verde National Park,15
Bar Harbor (census name for Bar Harbor Center),12
Ponce,10
Huntington,10
Jamesville,6
