city_name,count
Bennington,940
Texarkana,937
Merced,935
Hobbs,925
Stuttgart,925
Easton (Easton Center),919
McCook,919
Auburn,916
Fort Pierce,915
Longmont,912
Spartanburg,912
Royal Palm Beach,909
Milledgeville,909
North Laurel,898
Collegeville,895
Yreka,894
Riverside,890
Compton,890
Waco,889
Des Plaines,889
Maryville,888
Newburgh,886
Myrtle Beach,886
Sarasota,879
Fort Lee,879
Coloma,878
Marana,877
Garland,872
Riviera Beach,872
London,870
Hilo,869
Tarpon Springs,867
Magna,867
Aberdeen,867
New Castle,867
Simpsonville,866
Beaverton,865
Los Padres National Forest,864
Athens,863
Glendora,863
Tracy,858
Syracuse,857
Searcy,856
Melbourne,855
Prineville,853
Ponce,852
Lynwood,850
Cary,850
Bellingham,849
Castle Hayne,847
Jenison,846
McAlester,846
Dunkirk,844
Summit,844
McLean,843
Belleville,838
Costa Mesa,838
Yuma,837
Carson City,835
Brawley,834
Kalispell,833
La Habra,826
Gadsden,826
Joshua Tree National Monument,824
Kemmerer,822
Lemont,822
Tyler,821
Owensboro,820
Bayonne,820
Southfield,819
Joliet,816
East Farmingdale,815
Agawam,808
Cleves,808
Pueblo,806
Schenectady,805
Homestead,802
Lander,802
Sandpoint,801
Elgin,800
Jamesville,799
Bradenton,799
Hollister,798
Laramie,798
Pahala,797
Live Oak,796
Spruce Pine,793
Sioux City,792
East Helena,792
Ruskin,792
Muncie,790
Bradley,787
Isla Vista,786
Anacortes,785
Superior,783
Soddy-Daisy,783
Lake Elsinore,778
Old Town,778
Addyston,775
Newburyport,769
Appleton,769
Florence,764
Pendleton,762
Tuscaloosa,759
Columbia Falls,758
Bay City,758
North Valley,758
Greenwood,757
North Braddock,757
Delta,757
Hamden (Town of),756
Independence,750
Kenansville,733
Eagle Mountain,733
Glenpool,731
Conway,727
Martinsburg,725
Goodland,724
Chaska,724
Hesperia,722
Dodge City,721
Hot Springs (Hot Springs National Park),721
Meridian,719
Crestline,718
Brighton,716
Muskogee,713
St. Gabriel,713
Southglenn,709
Shakopee,708
Groton,705
Great Falls,703
Pomona,701
Gastonia,701
Oglesby,699
Muscle Shoals,698
Champaign,698
Blue Ash,697
Harrison Township,696
Ocala,695
Normal,693
Carlisle,693
Crossville,693
Corsicana,691
Hawaiian Ocean View,691
White Plains,691
Kennewick,689
Durango,687
La Crosse,687
Lorain,685
Clairton,684
Flagstaff,683
Harriman,682
Whitefish,682
Lacey,682
Kokomo,681
Glenwood Springs,680
Knowlton (Township of),678
Perris,674
Elmira,672
Rock Island Arsenal (U.S. Army),670
Kennesaw,669
Manvel,669
Scottsbluff,668
Trenton,664
Rock Springs,663
Hayden,663
Manistee,663
Bloomfield,663
Cody,662
Grand Island,662
Chandler,661
Polson,658
Anadarko,658
Cottonwood West,657
Morro Bay,656
City of The Dalles,656
Roosevelt,654
Waynesville,652
Ridgecrest,652
Rangely,649
Concordia,645
Big Bear City,644
Dothan,641
Cupertino,640
Dale,639
Fort Smith,638
Aurora,638
Anthony,635
Fairhaven (Town of),634
Ferguson,632
China Grove,628
Carlstadt,627
Erda,620
Winooski,620
Blair,619
Roland,618
Chalmette,618
Bloomington,617
Lynchburg,617
Evansburg,616
Tualatin,616
Redlands,616
North Bend (Northbend),615
Lake Jackson,614
Waggaman,610
Kihei,610
Enumclaw,609
Sheldon,608
Greenwich (Town of),606
Mason City,606
Sauget (Monsanto),605
Apache Junction,603
East Ridge,602
Thompson Falls,601
Victoria,600
Farmington,600
Grand Canyon Village,598
Goldsboro,598
Cheektowaga,597
Yellow Springs,597
Jerseyville,596
El Monte,595
Chelsea,591
Springdale,591
Millville,590
Buckeye,586
Santa Fe,583
Bishop,582
Leggett,582
Moore,581
Spring Valley,581
Willits,581
Gilroy,580
Carmel Valley Village,580
Chanute,580
Littleton,578
King City,577
Sebastopol,575
Stamford,575
Hillside,573
Surprise,566
Keokuk,565
Alpena,563
Theodore,562
Payson,560
Conneaut,559
Lakewood,559
Cookeville,557
Fairmont,557
Rock Hill,556
Dyersburg,552
Cutler Ridge,552
Arroyo Grande,547
Atlantic City,547
Garden City,547
Racine,547
Sandersville,546
Shasta Lake,545
Pompano Beach Highlands,545
Smiths Grove,543
Trona,543
Kenosha,542
Green Valley,540
Wyandotte,539
Schurz,538
Beaufort,537
Parks (Maine),536
Happy Valley,536
Bensley,535
Saginaw,533
Lenoir,532
Lower Grand Lagoon,532
Weatherford,532
Clarksburg,530
Lamar,529
Concepcion,528
Sonora,528
Stanfield,526
Potosi,525
Eastlake,525
Morristown,524
Belle Glade,523
Utica,523
Winslow (Township of),523
Norwalk,523
Rahway,519
Toms River,518
Slippery Rock,514
Annandale,513
Palm Springs North,513
Butner,513
Pahrump,512
Nicholasville,511
St. Bernard,508
Shadyside,508
El Paso de Robles (corporate name for Paso Robles),504
Blue Island,504
Norwood,503
Central Point,502
Placerville,501
Castro Valley,501
Stowe (Township of),500
Norwich,499
Flemington,499
Hurricane,498
Lennox,498
East Greenwich (Township of),498
Carlsbad,498
Gardiner,497
Pennsauken (Township of),496
French Settlement,496
Citrus Heights,494
Vernal,494
Millington,491
Batavia,491
Cleburne,490
Tooele,490
Greenfield,490
Portage,489
Fernandina Beach,488
Rockwall,485
Newcastle,485
Cloquet,482
Somerset,482
Beloit,482
Kent,481
Millbrook,480
Forest Park,480
Chelmsford (Chelmsford Center),478
Gordon,477
Boulder City,477
Sunset Hills,475
Doraville,474
Worthington,474
Berkeley,472
International Falls,471
Watertown,471
Beckley,470
Slidell,470
Soda Springs,470
Granbury,469
Calumet City (PU RR name Calumet Park (sta.)),468
Colville,468
Charlotte Amalie,466
Mount Vernon,464
Highland,464
Natchez,462
Otisville,460
Guayanilla,459
St. Michael,456
Rockwood,456
Rio Rancho Estates,455
Enon,455
Grover Beach,453
Mexico (census name for Mexico Center),453
Childersburg,452
San Jacinto,450
Cayce,450
Steamboat Springs,447
Telluride,445
Olancha,442
Grangeville,442
Eau Claire,441
Enid,440
Bellefontaine,439
Suffolk,439
Oak Ridge,434
Frenchtown,432
Neah Bay,432
Winchester,430
Idaho Falls,430
Boulevard,429
Westmorland,427
Frankfort,427
Rhinelander,426
Madison (Town of),426
Oceanside,424
Brookhurst,424
Yosemite National Park,423
Deming,422
Cottage Grove,422
Pagosa Springs,421
Pelham,418
Sinclair,418
Red Bluff,417
Brookings,416
Kittanning,416
Silver Bay,411
Ravenna,410
Due West,408
Coggon,408
Phillipsburg,408
Wilson,407
Manteca,406
Rocky Mount,406
Fort Thomas,405
Mamaroneck,405
Humacao,403
Stroud,401
Lake Charles,401
Herriman,400
Washington Terrace,400
Lawrenceburg,400
Del Mar,397
Alcoa,397
Fairport Harbor (Fairport),395
Waverly,394
Union City,394
Warrensville Heights,393
Russellville,392
Panama City,392
Church Rock,390
Gray (Beattieville),390
Blue Point (District),388
Willows,386
Midvale,384
Pala,384
Ann Arbor,384
Bethlehem,384
Hybla Valley,383
Port Angeles,382
Mountlake Terrace,379
St. Ann,378
Lisle,378
Riverton,376
Belle Chasse,376
Pilot Point,375
Palmer,374
Fountain Hills,374
Hermiston,373
Cedarhurst,373
Lowell,372
Weeping Water,371
Sans Souci,370
Maryland Heights,369
Hopewell (Township of),369
Harbor Beach,369
Butte-Silver Bow (corp name for Butte),368
Waterville,367
Boone,367
Eagle Pass,365
Coeur d'Alene,364
Moscow,364
Enterprise,363
Lewisport,362
Springerville,361
Mesquite,360
Sutter,358
Stratford (Town of),357
Rye,357
Cave Creek,356
