address,count
333 PAVILION CENTER DRIVE,8639
2200 POCKET ROAD [Pee Dee],8636
"1965 State Hwy 161, Jean, NV",8592
"50 NATOMA STREET, FOLSOM",8587
4525 NEW FOREST DRIVE,8585
"1100 PASEO INTERNATIONAL, OTAY MESA, CA",8580
14620 Laguna Rd,8573
7701 DUCHARME AVE,8564
3200 SE 17TH STREET,8560
1 RIVER PARK DRIVE,8556
"41929 E. GIBSON ROAD, WOODLAND",8552
200 W. DIVISION,8539
110 CENTURY PARK CIRCLE WEST,8528
6400 Bissonnet Street,8521
"CITY HALL-33 S MAIN ST, COLFAX",8516
"3648 N. LONG BEACH BLVD., LONG BEACH",8509
350 VIRGINIA AVE SEAFORD,8487
344 Porter Drive,8481
375 AIRPORT DRIVE,8457
10834 Ivanhoe (Ivanhoe Fire Station),8432
F Range (1000Yd marker off Wilderness Trail),8427
"651 Gibson Blvd., Harrisburg, PA 17104",8425
NYSDEC FIELD HQTRS Mt Ninham,8412
"NIPOMO REGIONAL PARK, NIPOMO, CA.",8403
WATER STREET,8390
SIPE AVE & MAE STREET,8369
2401 HARTMAN STREET  MATH & SCIENCE CTR,8359
FOX BOTTOM AREA,8357
12532 1/2 Nuestra Drive,8351
Ashton Road [Ashton],8337
"STP,  Wright Park Drive,  DUNKIRK",8319
"SULLIVAN ST., WATER TREATMENT PLANT",8295
2020 Vidaurri Ave,8279
" 2220 NORTH STREET, ANDERSON, CA 96007",8262
2325 IRVING ST.,8258
8217 ATOMIC ROAD (INDIAN DRIVE) [Jackson],8256
5720 S. ELLIS AVE,8240
SUNLAND PARK CITY YARD,8225
HARRISON AVE,8200
"468 MANZANITA AVE, CHICO",8177
1179 MONROE  (GRAND RAPIDS),8177
"CALIFORNIA & 11TH AVE, HARRISON",8170
"1210 N. 10TH ST.,JFK RECREATION CENTER",8158
Corner of Florida Ave & Orleans Ave,8152
"33 W TAMARISK AVE, PHOENIX",8126
793 Rincon Ave.,8124
TWP RD 500 E.,8124
13881 I94 EAST,8082
McGinnis Road [Cowpens],8081
"JPTD Training Center, south of Success Rd., east of Hawkin Rd.",8075
"HELENA, BEARDEN FARM",8071
"8315 HIGHWAY 8, KENMARE",8061
"707 E 119TH ST SOUTH,PECK COMMUNITY BLDG",8037
1005 INDUSTRIAL ROAD,8035
2646 John Stine Road,8031
"4570 17th Street, Sarasota, FL 34232",8011
"2625 Georgia Highway 212, Conyers, Georgia, 30094",8011
650 R E Thomason Loop,8008
106 HOPEWELL ROAD [Clemson],8003
194 Thorough-bred Park,7997
867 E. LAUREL Dr,7992
"5555 OVERLAND AVE., SAN DIEGO",7985
36400 S. ESSEX RD.,7980
"14306 PARK AVE., VICTORVILLE, CA",7974
"FAIRFIELD, PFD, 5229 COURT B",7969
9315 RUTLEDGE PIKE MASCOT TN 37806,7965
14700 GODDARD (ALLEN PARK),7947
WILSON FIRE CO. ERIE & PLEASANT,7939
5 EAST SOUTH ST. (HERNANDO),7936
4625 MILDRED DRIVE,7924
14790 County Road 1145,7915
5445 Point Clair Rd. Carville< LA 70721 (275 yard SW of the end of betty Martin Ext.),7913
"8150 Hardscrabble Road,  WESTFIELD",7908
"3425 N FIRST ST, FRESNO",7906
200 N Gordon Street,7904
1650 Airport Drive,7901
"408 E. LINN ST. COGGON, IOWA",7896
6651 W. AZURE AVE,7896
"7711 ENGLISH ROAD, NILAND",7894
 ROUTE 8 MCADORY,7894
12552 Second St,7894
"Bungalow Road Elementary School, 2216 BUNGALOW RD, AUGUSTA GA 30906",7892
Jefferson County Airport,7883
"BELLEAYRE MOUNTAIN Cross Country Ski Area, Ulster and Delaware Tpk",7877
9101 W. 57TH AVE.,7877
5050A Yvette Drive,7864
"JACKSON VISITOR'S CENTER MT RAINIER, WA",7862
14290 Morris Dido Newark Rd,7854
"3640 Old Oakdale Rd, McDonald, PA 15057 (South Fayette)",7854
