city_name,count
Fontana,2539
Colusa,2533
Rock Hill,2526
Newburgh,2521
Harrison Township,2520
Fairfield,2517
Painesville,2515
El Dorado,2500
Farmington,2498
Uniontown,2497
Ravenna,2482
Dover,2480
Eureka,2478
Fairhope,2472
Copan,2457
Brook Park,2450
San Bernardino,2447
Fairmont,2447
McDonald,2440
Reseda,2427
Tooele,2420
Bayamon,2410
Cary,2403
Glen Burnie,2400
Palm Springs,2384
Mammoth Lakes,2375
Summit,2375
Roseville,2338
Simpsonville,2337
Paterson,2333
Muskegon,2330
Hillsboro,2325
Camp Pendleton South,2309
New Milford,2300
Wilkes-Barre,2292
Greater Upper Marlboro,2275
Marrero,2244
Wood River,2239
Somerset,2235
Dale,2232
Wyandotte,2219
Kurtistown,2217
Coloma,2201
West Yellowstone,2177
Jeffersontown,2160
Woodland,2153
Temple,2137
Leeds,2130
South Padre Island,2099
Atlantic City,2089
Compton,2088
Scottsdale,2087
Ponce,2082
Childersburg,2082
Conway,2063
Kalispell,2062
Leander,2058
Bensley,2042
Emmetsburg,2031
Boone,2010
Whitefish,2009
Waynesville,2006
Springdale,2003
Schiller Park,1991
Lawrence,1991
Picher,1977
Gastonia,1966
Middlesborough (corporate name for Middlesboro),1965
Hoover,1957
Pinson,1948
Union City,1940
Gordon,1935
La Grande,1927
Joshua Tree National Monument,1926
Colville,1914
North Brunswick Township,1895
Newport,1880
Pittsboro,1869
Lake Charles,1862
Denton,1862
East Farmingdale,1859
Pelham,1857
Fort Smith,1847
Hopewell (Township of),1843
Suncook,1836
Alton,1826
Santa Fe,1819
Beckley,1792
Cottonwood West,1789
Keokuk,1788
East Saint Louis,1778
Brookings,1777
Fremont,1771
South Coffeyville,1751
Augusta-Richmond County (Remainder),1748
Kinston,1744
Morristown,1742
Jersey Shore,1729
Palm Springs North,1722
Amherst,1716
Phillipsburg,1709
Riverside,1703
Niagara Falls,1696
Manistee,1689
Boise (corporate name Boise City),1672
Florence,1672
Gaston,1669
Elgin,1668
Alpine,1656
Fort Pierce,1636
Pendleton,1631
Rocky Mount,1630
Cicero,1616
Nashua,1587
Sinclair,1572
Luna Pier,1571
Guayanilla,1566
Preston,1558
Laurel,1549
Tupelo,1548
Chesapeake,1548
Westfield,1518
North Kansas City,1517
Champaign,1512
Rome,1508
Frankfort,1489
Shepherdsville,1482
Russellville,1481
Sugar Creek,1466
Meridian,1465
Tunkhannock,1464
College Station,1453
West Alton,1443
Aurora,1429
Mamaroneck,1419
Bend,1418
Cedarhurst,1412
Norwalk,1411
Milton,1406
Roland,1404
Edinburg,1393
Prineville,1389
Theodore,1383
Lakeport,1375
Grants Pass,1353
Manitowoc,1352
Roswell,1345
Natchez,1337
Griffith,1336
Pryor (corporate name Pryor Creek),1328
Lytle,1327
Blue Island,1321
Myrtle Beach,1315
Silver City,1301
Soldotna,1295
Charlotte Amalie,1294
Covington,1293
Pocatello,1291
Muskogee,1289
Thompson Falls,1279
Searcy,1266
Lackawanna,1264
Highland,1263
Rio Rancho Estates,1256
Big Bear City,1254
Oglesby,1252
Cherry Tree,1249
