address,count
"25 MAIN STREET, MATARAZZO BUILDING",8349
"UWM NORTH CAMPUS, 2114 E KENWOOD BLVD",8343
400 W RIVER ROAD,8339
"MPC #1,HIWAY 39 INDUSTRIAL PARK,COLSTRIP",8312
DOUGLAS COUNTY HOSP  42ND & WOOLWORTH,8294
2401 HARTMAN STREET  MATH & SCIENCE CTR,8260
HWY 245,8238
6940 OXFORD GETTYSBURG RD.,8232
"BLAIR STREET: 3247 Blair Street, St. Louis, MO 63107",8212
315 GENESEE (RIVER ROUGE),8188
"55 Library Road, HOGANSBURG, NY 13655",8188
1122 CLARK,8176
105 Delaware Avenue (approximate),8170
DONOHOE ROAD - PENN DOT MAINT DIST BLDG,8164
"MOTT STREET: 360 Short Street, Herculaneum, 63048",8162
          6100 ARLINGTON BLVD MONTG WARD,8146
