city_name,count
Shiprock,1893
Ontario,1861
Lorain,1860
Redding,1856
West Sacramento,1851
Roanoke,1849
Perris,1845
Fontana,1838
Vacaville,1833
Santa Clarita,1832
Banning,1829
Fort Worth,1814
East Saint Louis,1800
Municipality of Monroeville (Monroeville),1780
Joliet,1775
Oakland,1774
Merced,1768
Battle Mountain,1764
Bernalillo,1750
Gadsden,1745
Carbondale,1738
Virginia,1734
San Francisco,1722
Danbury,1719
Roland,1715
Belpre,1690
Crestline,1690
Pawtucket,1689
Turlock,1664
San Pablo,1644
Tell City,1644
Superior,1635
Mansfield,1635
Redlands,1631
Lacey,1627
Hickory,1617
Fredericksburg,1603
Bethel Island,1597
Salinas,1595
Shepherdsville,1591
Norco,1587
Bountiful,1586
Deer Park,1580
South Bend,1576
Taos,1571
Beltsville,1561
Syracuse,1550
Dentsville (Dents),1540
Lubbock,1535
West Point,1523
Nashua,1522
Groton,1515
Montoursville,1509
Yreka,1501
Vancouver,1500
Tarpon Springs,1499
Fort Lee,1498
Claremont,1491
Crownpoint,1491
Butte-Silver Bow (corp name for Butte),1490
Northbrook,1472
Newburgh Heights,1450
Clive,1447
Coolidge,1440
Wasilla,1431
Ak-Chin Village,1430
Riverside,1429
Marysville,1427
Rosarito,1421
Catlettsburg,1419
Farmington,1418
Post Falls,1409
Monroe,1404
Weatherford,1400
Dunn Center,1398
Swannanoa,1389
Kaycee,1382
Chanute,1371
Hopewell,1368
Troy,1365
Front Royal,1363
Hobbs,1358
Escondido,1343
Clifton,1321
Flagstaff,1318
Marion,1313
Calvert City (RR name Calvert),1313
Sitka,1312
Ojai,1308
Doraville,1305
Bayamon,1305
Otay Mesa,1303
Valrico,1299
Macon,1296
Essex,1294
Mission Viejo,1291
Yellow Springs,1291
Gothenburg,1270
Cheney,1267
Glenwood Springs,1258
Ogden Dunes (Wickliffe),1253
Ferguson,1251
Owensboro,1249
Ferry Pass,1245
Walla Walla,1245
Wood River,1236
Roswell,1228
Sandersville,1224
White Settlement,1221
Lihue,1220
Summit,1219
Trenton,1215
Pasadena,1214
Peoria,1212
Culpeper,1212
Silver City,1210
Schurz,1209
Ruskin,1202
Lakeport,1202
Charlotte Amalie,1199
Marble City Community,1199
Castle Rock,1193
Eau Claire,1192
River Rouge,1188
Elizabeth,1184
