latitude,count
35.255416,2613
40.261959,2593
46.604571,2576
39.812335,2541
38.8065,2533
40.75527,2514
36.808838,2508
33.545661,2476
39.205572,2439
43.067218,2434
40.739546,2433
40.662878,2433
37.318435,2428
42.312158,2421
38.228403,2400
61.3267,2387
48.214444,2366
41.663984,2364
39.469759,2359
41.211055,2338
42.295824,2326
35.838978,2324
37.360762,2324
36.141111,2299
38.667126,2295
34.007,2289
35.983419,2280
38.278849,2275
28.001687,2254
35.347222,2240
37.877794,2234
36.6375,2230
32.317593,2221
40.450099,2218
40.79736,2216
36.097915,2215
41.303614,2186
35.477036,2175
42.05336,2172
39.396075,2165
34.210473,2154
46.602627,2153
41.57862,2150
34.899141,2149
43.561043,2133
44.948855,2131
26.675066,2130
35.250041,2126
33.360605,2118
26.700102,2085
45.798009,2075
41.265556,2069
33.301716,2059
36.086248,2053
38.371749,2053
38.945741,2042
39.036,2028
43.613778,2025
39.250409,2024
61.215027,1993
34.005378,1975
43.434996,1968
32.570338,1962
31.787885,1960
40.035985,1927
48.204404,1901
36.307033,1885
40.777145,1875
30.464634,1864
34.141946,1856
39.460478,1848
47.545377,1828
39.521933,1820
61.21917,1812
40.332933,1804
29.407295,1802
29.352778,1799
42.388092,1794
41.07977,1793
46.009952,1783
35.534482,1778
41.676992,1777
32.412811,1745
37.18999,1731
44.961356,1730
39.166851,1720
26.129531,1716
40.761491,1711
43.0733,1711
41.641158,1708
18.417315,1708
47.667391,1706
40.463611,1693
44.948856,1692
41.496182,1667
41.171944,1665
32.706944,1648
35.993142,1640
41.693659,1589
38.465914,1576
39.365832,1576
39.76671,1570
38.844835,1566
37.74306,1559
42.588352,1525
32.221743,1509
33.958346,1487
34.452209,1479
44.016928,1468
34.843895,1466
41.731111,1463
37.771964,1462
35.19324,1461
38.633608,1458
38.021727,1449
39.481715,1433
32.817978,1430
32.217576,1419
35.913847,1418
36.60843,1417
40.268963,1415
39.0725,1389
47.58954,1374
44.310555,1373
38.45934,1359
41.373097,1356
36.710833,1329
40.722222,1320
47.978707,1298
64.84179,1286
38.0656,1280
33.46173,1276
40.31162,1265
34.2439,1257
41.364217,1238
40.779452,1238
40.882222,1234
39.167258,1225
42.994444,1224
41.732987,1214
39.64981,1200
41.941114,1196
39.0327,1193
40.221498,1188
46.861633,1167
39.842486,1160
32.33037,1157
39.704005,1128
38.176264,1122
45.786389,1121
39.970044,1119
40.55013,1094
33.491695,1091
33.655,1083
39.868622,1073
37.05822,1065
43.078063,1038
40.376618,1037
38.031221,1023
37.47689,1009
37.760229,1001
37.71325,998
21.949599,988
32.698663,982
36.051805,978
37.371047,971
40.293564,963
43.451414,960
34.805261,958
47.823108,956
37.898933,945
36.270592,945
41.588717,935
37.916155,935
45.784952,928
40.884325,921
35.596944,917
38.672683,915
38.682961,913
40.338842,906
35.438556,905
38.597498,903
34.035278,899
32.300146,893
40.860004,889
27.95555,884
38.904716,865
40.961017,855
42.99813,854
47.681003,849
44.948576,843
37.0998,840
33.786111,839
48.72115,836
36.096189,825
40.164956,815
35.123195,804
35.913477,798
30.7703,793
36.375,790
37.538265,789
32.690278,784
26.13703,780
33.815105,773
41.616424,762
47.658224,760
36.032955,752
32.466389,748
39.916708,741
38.86784,740
38.929794,734
44.649518,733
40.445591,733
35.46872,731
37.7338,731
46.733554,730
39.63551,727
35.73341,727
29.942798,723
36.625879,722
44.939564,718
35.289379,717
33.378889,716
46.288877,702
43.168336,701
41.506423,697
39.307978,696
61.140277,688
44.059722,683
39.184073,679
36.841883,678
32.6509,662
41.0604,657
38.727548,656
40.75117,651
44.351697,637
38.795272,627
33.481944,618
45.559965,618
39.267394,612
36.214465,610
35.890908,608
38.842126,590
33.41046,586
37.107759,563
40.755278,556
25.773988,555
61.115,546
32.30209,546
36.318874,535
35.25651,524
35.775646,521
40.313889,520
40.40198,516
46.842181,497
35.757222,496
43.59901,494
42.120229,488
35.759954,465
36.767168,457
40.804528,451
44.104776,448
36.803009,423
42.338094,422
34.08555,422
28.53493,416
32.603611,406
42.335008,401
42.323341,397
36.174365,394
37.10258,386
37.041745,373
37.819565,356
37.750203,347
42.930521,329
47.650932,328
45.410676,323
36.644444,310
33.342251,306
42.50472,302
40.294178,300
39.731376,296
40.791516,294
37.642152,280
30.041238,274
47.029396,270
45.535918,247
38.673793,242
39.234061,241
40.662961,241
33.70639,227
39.748155,225
47.210656,224
38.546296,207
48.762887,190
47.659892,186
37.302163,181
41.94753,181
41.996697,181
40.402328,181
37.961578,180
41.97003,179
44.6572,179
42.00503,177
40.3663,177
44.1072,173
25.785472,170
32.919722,168
47.917202,166
34.239173,160
35.063569,155
32.194671,149
36.308889,134
41.771987,119
39.770104,119
44.991355,119
40.756769,116
39.793375,114
39.318611,108
34.712206,90
35.035933,78
34.426663,63
27.507904,63
44.942861,62
45.483148,60
