longitude,count
-79.990833,2362
-155.08065,2357
-87.991493,2354
-82.550498,2345
-123.866557,2340
-79.0691,2340
-82.612938,2338
-71.166188,2336
-81.27675,2329
-71.167299,2322
-83.181005,2320
-71.760348,2296
-73.537067,2266
-66.591839,2259
-122.30129,2240
-70.955327,2228
-86.263394,2222
-78.830301,2194
-92.450366,2192
-117.075086,2190
-114.920427,2190
-120.56767,2187
-86.796389,2186
-104.911366,2186
-86.015556,2186
-82.528677,2182
-117.367557,2180
-76.6152,2178
-76.7026,2174
-93.033072,2173
-117.366797,2168
-77.61998,2164
-98.498569,2159
-82.31307,2148
-93.08883,2146
-76.506073,2141
-108.515691,2138
-117.128752,2132
-111.042376,2130
-103.076853,2092
-83.103469,2088
-87.06472,2072
-120.513501,2070
-135.238429,2070
-78.991692,2068
-111.609974,2067
-65.874606,2066
-120.607671,2060
-81.676706,2052
-71.053939,2052
-106.306111,2043
-93.652997,2008
-89.819291,2004
-93.323213,1980
-66.797252,1978
-96.795359,1948
-87.553634,1946
-106.651973,1942
-117.374779,1938
-88.763111,1935
-87.539467,1927
-88.759221,1926
-93.608551,1926
-81.228409,1918
-106.62336,1913
-91.645457,1912
-87.118052,1907
-87.857534,1906
-87.835866,1902
-87.676685,1898
-75.002405,1893
-86.906104,1892
-85.66108,1888
-86.462772,1887
-88.036979,1883
-111.945849,1868
-85.749695,1865
-91.188164,1864
-87.109445,1861
-79.716976,1849
-87.990589,1849
-67.900175,1848
-82.934052,1835
-87.691686,1834
-84.489379,1832
-98.431251,1824
-106.587246,1821
-89.398452,1820
-123.389907,1818
-88.527879,1816
-83.402711,1812
-78.200556,1812
-70.446995,1810
-98.332778,1784
-83.685789,1760
-108.720003,1753
-108.740099,1740
-87.435561,1736
-88.493625,1724
-82.987127,1722
-73.768176,1706
-76.584132,1688
-87.638333,1678
-108.520473,1657
-66.166681,1650
-82.53532,1640
-119.7954,1638
-86.7341,1634
-87.875076,1629
-86.956091,1620
-77.311651,1610
-101.707117,1606
-81.580953,1585
-103.356699,1582
-89.171082,1582
-85.690278,1571
-86.236673,1556
-84.217435,1553
-97.6014,1544
-90.082314,1534
-87.199167,1534
-66.115722,1522
-80.442218,1518
-100.01819,1515
-66.186149,1515
-89.619844,1515
-74.703057,1512
-107.119184,1506
-87.364444,1504
-75.618261,1496
-87.169167,1484
-70.190059,1476
-86.408327,1472
-72.583422,1467
-111.893879,1460
-94.024072,1460
-77.259699,1458
-79.126667,1456
-87.085867,1456
-84.946111,1456
-85.852734,1454
-94.004072,1448
-120.421549,1446
-78.185558,1446
-108.370278,1443
-116.968133,1442
-78.4622,1440
-93.072866,1440
-122.425678,1435
-80.559115,1434
-80.42896,1430
-97.080912,1422
-93.01847,1414
-93.062437,1408
-84.893558,1408
-84.315477,1403
-92.536305,1400
-83.704624,1390
-113.5586,1390
-98.383173,1365
-93.04348,1362
-97.090595,1334
-84.891865,1326
-123.41574,1314
-70.761442,1306
-95.603311,1302
-68.016195,1302
-89.433962,1293
-73.935138,1283
-122.1507,1282
-114.846313,1276
-104.38774,1276
-86.910566,1272
0.0,1272
-155.798067,1272
-79.956983,1268
-87.131978,1262
-84.926353,1256
-88.906389,1254
-74.146944,1253
-115.390544,1253
-76.356867,1241
-84.250769,1236
-112.180778,1234
-104.52277,1228
-66.289628,1213
-88.913611,1212
-68.575031,1208
-70.76973,1204
-74.764328,1197
-112.11748,1186
-88.59727,1179
-96.356139,1158
-104.84303,1156
-91.682679,1152
-90.166201,1131
-119.36178,1128
-89.67979,1124
-86.830285,1118
-99.108408,1110
-85.39975,1106
-112.14256,1104
-109.53044,1098
-84.375482,1092
-71.467568,1090
-109.097302,1082
-108.523056,1076
-87.499188,1072
-81.562234,1070
-81.5589,1065
-122.132877,1060
-122.193578,1058
-110.866389,1056
-80.611741,1055
-97.0425,1048
-83.423448,1044
-84.375278,1024
-66.08711,1018
-76.121575,1008
-120.534612,1008
-77.0864,992
-108.3637,983
-67.829185,980
-116.059169,978
-109.760975,972
-121.133265,970
-71.181999,966
-151.366127,944
-84.525,938
-92.756594,937
-95.639076,926
-83.976293,913
-112.535556,912
-87.321667,910
-71.518125,908
-68.260833,904
-104.674972,903
-75.429614,888
-81.67015,885
-118.216667,878
-87.484733,866
-89.654,864
-108.455494,862
-76.177981,860
-89.411519,858
-104.20432,855
-75.667691,849
-87.740086,848
-87.750364,845
-76.48105,840
-107.596977,827
-89.861944,825
-87.236401,821
-97.478604,800
-109.01673,797
-84.468553,794
-121.272993,790
-92.064913,784
-114.61444,782
-82.538429,780
-122.430647,778
-106.27767,775
-79.045584,758
-87.557822,758
-89.203889,757
-76.991077,753
-81.887859,752
-110.74526,749
-87.919194,746
-119.262991,744
-84.791892,743
-87.926474,738
-83.957222,736
-86.88081,732
-89.319208,732
-87.851963,732
-88.601667,732
-76.181233,731
-109.85,731
-96.555279,730
-81.177039,730
-90.186755,730
-102.408028,730
-109.43128,730
-88.759722,730
-120.432107,730
-92.05769,730
-89.423,730
-92.10251,730
-69.81338,730
-73.2106,730
-89.642,730
-87.657028,730
-87.638097,730
-87.158329,730
-77.838611,728
-81.441784,728
-94.038795,728
-105.586,727
-122.3824,726
-118.171019,726
-112.111275,726
-68.790866,726
-91.266275,724
-120.417661,722
-87.222226,722
-81.181502,722
-94.02935,720
-93.997685,720
-93.99824,720
-89.964573,718
-104.75308,717
-106.961763,717
-120.377554,716
-76.80631,716
-80.54646,715
-87.459733,714
-84.301865,711
-86.848064,711
-83.461541,710
-87.898955,708
-86.856953,708
-91.495574,705
-103.17781,702
-104.1675,694
-94.346582,689
-86.422222,686
-89.890889,686
-112.209112,684
-87.052775,678
-85.950227,672
-84.482165,672
-81.9239,666
-73.512899,662
-89.860126,659
-104.998113,658
-73.018162,650
-95.838381,649
-91.267108,649
-72.770374,648
-123.20298,645
-94.858584,636
-68.612529,628
-87.90144,614
-84.506388,608
-84.502443,608
-84.80745,608
-84.791338,608
-84.813839,608
-84.492443,608
-84.50841,608
-89.662901,608
-84.812728,608
-123.350288,606
-84.788838,606
-84.505827,606
-84.515221,603
-84.497721,603
-84.805506,598
-73.100664,584
-91.622678,580
-118.246389,571
-89.783971,548
